,test_loss
449,2.9886112006044883
450,7.221603871928308
451,9.353476960187308
452,3.5066368686026568
453,6.2445480743529
454,8.144674677695102
455,5.80682991712423
456,6.309242517517287
457,3.829646816216549
458,7.977265572643505
459,5.262925562561762
460,6.58479860805224
461,8.683072932107898
462,3.8749310137391513
463,6.204559304482
464,7.315302894439642
465,5.171393386451847
466,5.582949184492231
467,3.754400127524299
468,7.495585354277342
469,4.717450000728435
470,6.237603787951942
471,8.846933839791625
472,4.616081868677964
473,7.561204823015143
474,6.98633850796477
475,5.868613652645216
476,6.0286484577565975
477,5.167428586011453
478,7.0750640246186896
479,5.494786305598194
480,6.875177707393828
481,6.7644458562542376
482,1.5138310551776197
483,4.978406914668589
484,5.3995716653591765
485,2.6440701667323725
486,4.807298332394338
487,3.1033961643396633
488,5.395606638836161
489,2.4165067674639555
490,8.407453372028122
491,9.358318407930039
492,6.275394599977404
493,9.022259395035835
494,8.507928817696506
495,7.789800262712366
496,9.54983992979204
497,8.300329778623192
498,8.489574658598105
499,6.480524468714138
500,14.25135182216173
501,13.469154970963453
502,10.347750786134903
503,11.001310568461708
504,10.007377793744963
505,8.259529405863905
506,12.149610051952983
507,9.668782845332228
508,14.068913512548598
509,13.522019553851335
510,6.510632411179523
511,6.09677783985432
512,1.9242932730356026
513,5.7199562655791025
514,2.5556018138121974
515,2.696023217773402
516,6.457238782177269
517,4.25060944535133
518,9.235452021967786
519,10.229291968559878
520,5.922035041498473
521,4.605077363306271
522,6.6585099106796015
523,3.570681114700665
524,8.338257063790643
525,5.947407081562856
526,7.775700574234256
527,7.346848224905885
528,6.7672970546908084
529,6.984509414514467
530,4.699121344199745
531,4.004400367951184
532,3.0374487512488004
533,5.029546988480781
534,5.30795903513142
535,3.274593649836337
536,6.390341596218625
537,4.851635826404424
538,7.511954051442178
539,10.29312857805987
540,2.6989366727981134
541,4.133668650408345
542,6.65673738248902
543,5.7596655597965345
544,9.119819646879911
545,6.321985963912028
546,6.672205132886406
547,7.735156722974671
548,3.781046980144504
549,7.5362881828210195
550,2.169775485131833
551,3.492167856814036
552,6.066625557968048
553,4.923427845453005
554,8.477712769404592
555,5.545952018993493
556,5.372119175907682
557,7.062919156962234
558,3.349756941589365
559,7.683493104943638
560,3.4867903293499376
561,3.9666945065315615
562,3.2066172868118903
563,5.951944354269224
564,6.154518702125072
565,4.1326542771740815
566,5.389996312287012
567,4.486229928270167
568,7.688464895031455
569,12.812331196207973
570,2.339596899517265
571,5.12601914972255
572,5.277360105736247
573,5.754112037972086
574,8.371667487152468
575,5.446436679775983
576,5.6358245806569895
577,6.122587410025197
578,6.829141855359658
579,10.162756915909505
580,5.629649577888543
581,6.689209372263108
582,2.4005528326144048
583,8.516955392488477
584,4.986556326234853
585,2.883970498417581
586,6.168024885466949
587,3.5379045625799392
588,9.757794480196438
589,12.174028132714488
590,11.932297701195306
591,13.188985375394767
592,7.313097762267486
593,14.405077450049832
594,10.384002115085023
595,9.614441533074528
596,14.571623528945091
597,11.1975843915508
598,17.279022888998643
599,17.215539774923524
600,10.9985649395115
601,6.7008488957225225
602,9.087365427752374
603,8.259794137309708
604,7.731145090008218
605,5.892564413821586
606,5.1011674496724755
607,11.162691320140903
608,2.515353555613515
609,17.057598697335443
610,11.395339225963992
611,8.831057636370595
612,9.805341397855713
613,11.017998247804304
614,9.551818750934148
615,9.626953834693095
616,8.097667684882813
617,14.66092429066461
618,7.745076546269577
619,19.978123339539273
620,5.571702509524528
621,3.63816127839372
622,9.78355578279854
623,4.5936073634651375
624,7.0904991918829285
625,5.298392139050526
626,5.209846543948374
627,9.888878235687692
628,2.221715788495538
629,16.03790358914916
630,9.21722800735287
631,7.43586493098211
632,9.940167462673177
633,9.777421028176247
634,5.672119792143008
635,8.718009196021045
636,6.138311726913348
637,14.293172041997286
638,5.000426518606665
639,19.321336095143902
640,5.9484329684670865
641,4.283230160472623
642,12.398382901874939
643,6.309999660047591
644,6.919346457343178
645,5.746023985480063
646,6.089859468783584
647,10.69153096771251
648,3.1401983702012326
649,15.75775662413692
650,8.461771186903523
651,5.010653411548674
652,13.205766529295444
653,8.47225802775323
654,6.613240791102405
655,6.716476450534708
656,6.8383674008627775
657,11.249705946576112
658,4.118747430143582
659,16.687831669986778
660,4.59952046010764
661,5.170508743385188
662,10.79806247935406
663,7.138937352119472
664,7.471579642143945
665,5.916564739607474
666,6.407493182255708
667,12.446419831251566
668,5.309698678984276
669,20.355331588807147
670,4.38078124539592
671,6.44756870892121
672,10.56943903920947
673,7.90147373616542
674,8.462207096614875
675,6.914290244451866
676,8.077744340320901
677,13.362718195066043
678,7.6931876138929365
679,22.901308607885642
680,5.272781376463942
681,5.9736175112850285
682,11.563168503793014
683,7.911033137189987
684,8.612112132890548
685,6.76439504037296
686,6.559933451178315
687,11.280865237366163
688,6.9140876424731
689,20.633185971515225
690,7.760783388473188
691,9.098340550488695
692,13.593442580156077
693,9.817677832572096
694,11.425975830507948
695,9.604760006155718
696,9.319931127990584
697,12.671784803960854
698,11.327161879539325
699,19.773512589558123
700,8.641385326348527
701,24.77891000839721
702,16.582788696445405
703,11.157291423558993
704,17.697554359595085
705,9.502746972485633
706,12.193775469042697
707,10.587786208494466
708,12.295478414653049
709,12.815303226594938
710,21.524139998290245
711,18.85566923836238
712,15.602456075482618
713,22.11190337435339
714,18.53457769489868
715,20.665376678747517
716,17.962670256339393
717,19.45137730459422
718,17.145338945534398
719,17.689686159896738
720,9.3952990684579
721,16.560861461938845
722,7.562024322241124
723,8.834347059828435
724,10.924453278906077
725,8.167718673701618
726,6.540773999503197
727,6.224098052899957
728,7.484677820311317
729,10.725153200460293
730,10.493025707941
731,16.43885256196131
732,8.241273288737297
733,8.934021726430705
734,9.604685564911305
735,7.161704624911553
736,5.1533808383853525
737,4.809566229029437
738,4.704692984748514
739,9.070079294471098
740,11.990069406422814
741,18.10318110240581
742,9.321770656288166
743,9.868299966713417
744,8.270604964417737
745,7.246469176404333
746,3.5847515231043543
747,5.763492313846835
748,8.678129487247702
749,13.420889008868533
750,11.047995376333697
751,18.321476648428813
752,9.34853193785939
753,8.710852153000744
754,9.098938896989653
755,5.916486583463038
756,4.145149702548465
757,4.581263621779692
758,7.533080935012661
759,11.814644290930723
760,10.962608104730633
761,15.40974455889072
762,5.592251727504634
763,8.749638798615376
764,9.28117045936795
765,8.309227360148673
766,7.259929212810958
767,6.9297535322240815
768,7.272393042026039
769,9.27240221628696
770,11.425584538755304
771,16.354302714373198
772,7.975326641300863
773,9.108987083485369
774,10.153797361161773
775,6.5402325867422215
776,6.5698392654524485
777,6.846350193324822
778,8.378839111059138
779,11.45865033867176
780,11.604088551449143
781,15.769004508711468
782,6.576238476082037
783,8.899097528671016
784,10.068800428703465
785,6.128142606524163
786,6.295017441732227
787,6.865426663436629
788,8.457028050234852
789,11.252157589856267
790,16.14212154797374
791,23.33129425807212
792,16.64160636193064
793,15.171996598389915
794,16.9310169023681
795,10.232517443678635
796,11.242360777112696
797,11.675228765643858
798,14.171403879159794
799,18.91358521878361
800,52.100286928872855
801,60.64885038002271
802,41.20852759868738
803,32.702861389450646
804,34.805614200196274
805,35.19581359798694
806,42.04134151143027
807,37.666703211526986
808,35.38098185410386
809,62.61870255306929
810,52.096539911956846
811,40.34299385005234
812,34.37580008377624
813,7.475781329421367
814,21.84487881868106
815,11.534328951785055
816,31.469259262285128
817,18.183570919575683
818,30.568815952659627
819,49.532613288494986
820,52.50836920759701
821,40.07902598479065
822,34.36794309572424
823,10.732603268396435
824,21.1771898675479
825,10.18903873969076
826,30.431902303146572
827,21.079610315562867
828,32.39071333229545
829,54.546830447464785
830,48.67284184364485
831,43.96078290962147
832,29.93708918554403
833,2.8083636278467328
834,16.456488242925786
835,7.190170608779069
836,27.04016057484889
837,24.075304044356432
838,26.289425688412837
839,62.12783231985285
840,51.66191267882007
841,41.91318484597995
842,33.25937809058385
843,4.193213678395425
844,17.647653681357053
845,8.263759384467308
846,29.086889312359634
847,21.02298993244156
848,24.205660865089506
849,57.71835585801936
850,45.59753899982815
851,43.028008766247275
852,30.80539928352116
853,11.5507349549373
854,18.218797295968645
855,7.118826940085545
856,29.259706174635888
857,21.496272329496417
858,16.084701255289524
859,53.678946936735365
860,43.49117817572874
861,42.85797196222841
862,35.96809458218314
863,19.686901797940006
864,20.763620239629944
865,12.025379356241453
866,31.071887883990595
867,22.76839186323644
868,13.741146854991051
869,53.246995639669954
870,42.83599599674984
871,41.18309946318956
872,34.3313686818204
873,10.60306090670866
874,12.26720370684068
875,6.397215245548091
876,27.825755473057836
877,22.500370626575965
878,15.916070907820702
879,57.2171190217939
880,38.676920191844516
881,44.26593185353626
882,36.12252560229374
883,14.12162364846613
884,11.839290775888976
885,9.624342004157231
886,23.469343491579053
887,22.46171995176693
888,15.313041179202282
889,62.5492985923161
890,65.29907925746774
891,52.44820823102242
892,53.98334557080346
893,36.031995377684325
894,41.20011189017912
895,41.59607571735331
896,53.27815526045952
897,54.30530357752253
898,54.94314238527229
899,83.51546570465626
