,height,test_loss_mean
0,250.0,10.907281336604989
1,750.0,11.799714532285872
2,1250.0,9.780609360189665
3,1750.0,7.767829665005893
4,2250.0,5.763947566064125
5,2750.0,7.13485655683678
6,3250.0,9.129286806333706
7,3750.0,11.198121457894056
8,4250.0,32.754116311157624
