,train_loss,validation_loss
114,278.0343017578125,321.6778259277344
115,181.71426391601562,242.18951416015625
116,62.060142517089844,123.41732025146484
117,175.22256469726562,155.7879638671875
118,62.83095169067383,126.87974548339844
119,75.14096069335938,120.68436431884766
120,55.09467315673828,118.14738464355469
121,52.562950134277344,118.76298522949219
122,188.9818115234375,238.1304473876953
123,71.2540512084961,121.6539077758789
124,527.86376953125,461.3379821777344
125,60.80508041381836,116.17359924316406
126,50.22362518310547,117.27162170410156
127,49.76955795288086,117.25243377685547
128,49.85808563232422,116.72434997558594
129,222.3817596435547,261.8846435546875
130,53.87131881713867,116.18685913085938
131,157.73117065429688,174.18008422851562
132,65.08919525146484,117.46857452392578
133,58.190555572509766,132.02264404296875
134,94.83326721191406,159.35870361328125
135,58.08270263671875,123.82967376708984
136,49.5564079284668,112.7689437866211
137,882.8316040039062,687.957275390625
138,64.05082702636719,110.97090148925781
139,561.9371948242188,558.7483520507812
140,56.11205291748047,108.66954040527344
141,55.03786849975586,127.22549438476562
142,307.7024841308594,214.76022338867188
143,214.8655548095703,191.6101837158203
144,180.92320251464844,186.9492950439453
145,49.18628692626953,111.16297912597656
146,42.62590789794922,115.91281127929688
147,49.542728424072266,117.60135650634766
148,755.6266479492188,407.327392578125
149,64.18685150146484,110.62333679199219
150,158.71542358398438,118.27374267578125
151,41.43914031982422,111.19637298583984
152,43.37139892578125,113.03926086425781
153,40.838226318359375,112.51778411865234
154,245.29165649414062,295.7872314453125
155,145.17027282714844,152.3045196533203
156,64.98064422607422,126.08687591552734
157,70.94499206542969,112.06204223632812
158,57.0198860168457,135.69882202148438
159,213.5406951904297,174.74032592773438
160,370.53887939453125,316.1551818847656
161,54.40630340576172,118.18562316894531
162,43.7011833190918,106.3203125
163,98.45849609375,111.08133697509766
164,793.1634521484375,535.0485229492188
165,38.02030563354492,109.37860107421875
166,91.5727310180664,126.87049102783203
167,54.602325439453125,114.24214172363281
168,37.515010833740234,106.32597351074219
169,170.57176208496094,181.3247528076172
170,36.76161193847656,107.53302764892578
171,43.09806442260742,109.91973876953125
172,54.34006881713867,126.77185821533203
173,40.26725387573242,110.86943817138672
174,65.25234985351562,105.55158996582031
175,139.3192901611328,169.8982696533203
176,48.13809585571289,126.53233337402344
177,47.45956039428711,102.75653839111328
178,37.015846252441406,106.94677734375
179,58.926292419433594,136.81399536132812
180,37.66881561279297,104.66836547851562
181,37.02907180786133,112.17704772949219
182,34.90297317504883,109.74971008300781
183,132.53683471679688,197.65863037109375
184,34.93369674682617,109.45195007324219
185,35.81594467163086,104.97138977050781
186,154.45692443847656,165.06961059570312
187,609.4715576171875,606.9010620117188
188,56.16715621948242,125.70991516113281
189,34.78527069091797,104.29076385498047
190,106.33194732666016,178.7512969970703
191,37.37871551513672,112.87483215332031
192,34.71922302246094,107.68736267089844
193,150.9872589111328,214.4126434326172
194,101.46813201904297,153.847412109375
195,90.91529083251953,147.20225524902344
196,37.946083068847656,124.09117889404297
197,33.08530807495117,106.52660369873047
198,33.57283020019531,106.4835205078125
199,32.8245735168457,109.19711303710938
200,34.3052864074707,105.15093994140625
201,33.52801513671875,104.33448028564453
202,45.30598449707031,134.33204650878906
203,917.0972290039062,484.1069030761719
204,63.422637939453125,103.95317840576172
205,32.0788688659668,106.8304672241211
206,540.5803833007812,472.1444396972656
207,131.57778930664062,183.58242797851562
208,149.29916381835938,174.22396850585938
209,32.15452575683594,108.47923278808594
210,31.61627960205078,105.83353424072266
211,46.26074981689453,106.0907211303711
212,68.37226867675781,152.3603057861328
213,126.653564453125,126.7782211303711
214,58.70415115356445,115.4367904663086
215,457.5968933105469,393.5042419433594
216,75.64530181884766,124.9868392944336
217,186.79823303222656,212.17405700683594
218,32.448997497558594,104.12191772460938
219,30.893911361694336,109.4456787109375
220,140.5520477294922,172.3738250732422
221,49.68384552001953,126.89553833007812
222,31.526165008544922,108.226318359375
223,51.5723991394043,109.5792465209961
224,67.9489517211914,115.27713775634766
225,324.37005615234375,301.421630859375
226,36.900508880615234,111.96998596191406
227,32.662811279296875,114.199462890625
228,40.8735237121582,122.41288757324219
229,36.341552734375,111.14459991455078
230,30.02773094177246,109.09725952148438
231,240.514404296875,261.448486328125
232,442.9693603515625,295.3133239746094
233,32.9478874206543,117.34037017822266
234,143.16690063476562,151.52548217773438
235,401.67706298828125,353.5113220214844
236,94.44717407226562,114.04472351074219
237,29.830501556396484,105.5271987915039
238,30.161605834960938,111.52749633789062
239,39.05350112915039,113.23535919189453
240,30.245473861694336,107.24586486816406
241,48.77086639404297,105.13143157958984
242,75.02005767822266,140.55206298828125
243,33.73878479003906,107.40645599365234
244,40.95540237426758,100.84871673583984
245,30.395177841186523,106.76429748535156
246,31.87601661682129,101.3050765991211
247,29.909313201904297,111.57611083984375
248,29.85903549194336,103.18376159667969
249,411.72998046875,295.8263244628906
250,75.79425048828125,157.4131317138672
251,34.728084564208984,105.15390014648438
252,42.953304290771484,119.61717987060547
253,30.574275970458984,109.48298645019531
254,35.929466247558594,107.59769439697266
255,144.12557983398438,166.81324768066406
256,28.160003662109375,104.209716796875
257,35.79337692260742,110.99481964111328
258,41.56539535522461,104.64791107177734
259,31.214223861694336,102.24406433105469
260,29.444982528686523,109.65306091308594
261,568.3345336914062,329.87158203125
262,27.520357131958008,107.03050231933594
263,28.031646728515625,107.79736328125
264,30.685321807861328,104.25508117675781
265,33.4843635559082,115.94769287109375
266,29.02197265625,108.32820892333984
267,28.212736129760742,110.3252182006836
268,39.108909606933594,104.7020263671875
269,30.845945358276367,109.7325668334961
270,268.2502746582031,220.6118621826172
271,50.71659469604492,105.45772552490234
272,129.62677001953125,216.47450256347656
273,30.187137603759766,101.10503387451172
274,32.31410598754883,112.06265258789062
275,27.589433670043945,104.8416519165039
276,41.79132843017578,163.4686737060547
277,36.79421615600586,114.88465881347656
278,28.51125717163086,105.4135971069336
279,482.394775390625,226.82118225097656
280,115.216552734375,221.83291625976562
281,223.69358825683594,131.7552490234375
282,58.14212417602539,115.1849136352539
283,62.31416702270508,117.11332702636719
284,33.670372009277344,111.55271911621094
285,97.9446029663086,175.01759338378906
286,71.07699584960938,131.2410888671875
287,45.847415924072266,135.11773681640625
288,458.1076354980469,466.5693359375
289,645.0682373046875,333.0965881347656
290,546.52197265625,488.50079345703125
291,156.1008758544922,200.2860870361328
292,95.9454574584961,167.36732482910156
293,35.27691650390625,106.36383819580078
294,141.35446166992188,116.39764404296875
295,135.8984832763672,218.532470703125
296,229.52516174316406,206.9705047607422
297,33.42913055419922,106.29166412353516
298,279.5770263671875,225.93959045410156
299,49.70884704589844,115.29559326171875
300,37.283382415771484,111.29656219482422
301,25.151025772094727,106.32649230957031
302,25.539915084838867,105.25938415527344
303,50.90985870361328,112.58123016357422
304,26.479904174804688,105.89535522460938
305,173.65296936035156,252.25186157226562
306,41.28956604003906,119.06432342529297
307,49.49669647216797,126.14468383789062
308,49.46538162231445,111.71903991699219
309,56.20011520385742,119.32604217529297
310,29.00135612487793,102.41127014160156
311,30.989442825317383,141.7088623046875
312,27.40886878967285,113.20123291015625
313,31.407485961914062,119.19752502441406
314,37.21959686279297,114.12763977050781
315,34.79902648925781,154.22872924804688
316,77.80927276611328,134.86122131347656
317,116.14192962646484,139.45826721191406
318,27.460039138793945,103.33450317382812
319,24.37702178955078,104.19959259033203
320,30.01592445373535,105.65626525878906
321,33.97441482543945,107.80543518066406
322,25.960323333740234,111.65682983398438
323,27.63771629333496,105.19719696044922
324,36.44215393066406,132.9999542236328
325,29.569677352905273,113.55473327636719
326,110.29502868652344,135.5716094970703
327,97.96592712402344,246.7407989501953
328,35.373958587646484,109.91120147705078
329,46.37181091308594,144.84490966796875
330,154.5936737060547,253.24252319335938
331,45.86591339111328,135.4764404296875
332,62.641075134277344,114.11933898925781
333,192.08184814453125,214.3219757080078
334,71.79059600830078,131.21484375
335,23.698436737060547,104.38534545898438
336,24.04561424255371,105.32638549804688
337,23.673809051513672,104.15805053710938
338,192.06808471679688,225.7815399169922
339,364.6251525878906,220.514892578125
340,698.2424926757812,496.050048828125
341,81.39686584472656,124.79991912841797
342,25.79397201538086,111.29619598388672
343,50.899314880371094,108.80940246582031
344,270.6487731933594,295.6434631347656
345,45.37372970581055,115.21134185791016
346,81.20600891113281,122.49390411376953
347,268.1601257324219,264.56536865234375
348,28.587318420410156,102.1633529663086
349,23.438610076904297,106.27071380615234
350,24.22679328918457,104.59465026855469
351,379.5259704589844,319.12371826171875
352,42.65617752075195,133.33079528808594
353,23.085472106933594,105.45333862304688
354,64.19078826904297,123.48920440673828
355,24.96919059753418,108.74646759033203
356,23.3411922454834,104.17245483398438
357,22.85481071472168,105.10041809082031
358,22.918445587158203,106.12718200683594
359,197.48728942871094,233.39627075195312
360,24.56865882873535,105.31546783447266
361,71.23468780517578,175.9062042236328
362,45.953712463378906,127.65750122070312
363,33.55158996582031,110.82622528076172
364,32.42375564575195,117.32324981689453
365,47.325130462646484,137.0410614013672
366,117.18315124511719,149.71287536621094
367,23.485515594482422,101.9281234741211
368,61.724830627441406,122.0268325805664
369,39.934471130371094,117.01564025878906
370,120.1744155883789,216.34437561035156
371,155.39060974121094,107.75908660888672
372,22.81965446472168,105.10791015625
373,312.027099609375,153.10743713378906
374,46.233909606933594,118.2935562133789
375,189.21807861328125,173.12928771972656
376,22.8808650970459,103.9263916015625
377,41.710086822509766,113.67406463623047
378,24.218860626220703,102.34445190429688
379,103.94480895996094,183.38479614257812
380,144.53074645996094,235.27069091796875
381,43.64419937133789,110.97733306884766
382,602.1564331054688,377.727783203125
383,25.48140525817871,110.93415832519531
384,46.5603141784668,120.82340240478516
385,80.28337097167969,143.98297119140625
386,23.354578018188477,105.1235580444336
387,36.294002532958984,106.53734588623047
388,52.74140548706055,114.0576400756836
389,22.379257202148438,104.24665069580078
390,28.56100845336914,116.44329833984375
391,23.23139190673828,109.8710708618164
392,22.493499755859375,110.29596710205078
393,35.973087310791016,112.85627746582031
394,142.2859649658203,170.18785095214844
395,48.1946907043457,113.46148681640625
396,22.358503341674805,104.45860290527344
397,30.56393051147461,139.44168090820312
398,348.8477783203125,134.3218231201172
399,33.00246047973633,128.16705322265625
400,33.44209289550781,119.14714050292969
401,37.42048263549805,101.24150848388672
402,24.981975555419922,113.94821166992188
403,115.5379409790039,192.2284698486328
404,47.30237579345703,131.0769500732422
405,52.31508255004883,121.42330932617188
406,29.096914291381836,105.90833282470703
407,64.56806182861328,136.44569396972656
408,28.98287010192871,104.0858383178711
409,41.13322448730469,122.56256103515625
410,219.5422821044922,262.9268493652344
411,49.330299377441406,135.71612548828125
412,24.909582138061523,104.38622283935547
413,41.101539611816406,112.98931121826172
414,77.36305236816406,164.10951232910156
415,26.56600570678711,118.42292022705078
416,33.00888442993164,129.6626434326172
417,32.3840446472168,105.23619842529297
418,23.908565521240234,104.02671813964844
419,21.458194732666016,108.09956359863281
420,331.97686767578125,277.2944030761719
421,79.08522033691406,149.93418884277344
422,28.828838348388672,110.66984558105469
423,154.0067596435547,207.86962890625
424,240.00247192382812,233.94253540039062
425,90.93488311767578,148.98609924316406
426,21.685462951660156,106.29051971435547
427,25.800357818603516,119.76930236816406
428,26.855680465698242,104.14561462402344
429,43.28048324584961,115.06346893310547
430,43.25461196899414,117.2964096069336
431,49.6824951171875,137.90321350097656
432,82.2890396118164,136.47312927246094
433,330.0746154785156,251.43463134765625
434,196.20274353027344,157.93942260742188
435,35.957069396972656,106.47907257080078
436,139.46495056152344,145.2127227783203
437,155.22979736328125,140.53268432617188
438,33.78155517578125,113.84767150878906
439,84.65694427490234,131.27671813964844
440,106.90320587158203,187.3914031982422
441,41.04029846191406,107.45848083496094
442,21.469120025634766,106.17080688476562
443,98.2021255493164,135.32174682617188
444,25.005443572998047,107.89704132080078
445,86.93112182617188,161.65721130371094
446,147.47239685058594,157.50091552734375
447,45.057987213134766,141.98580932617188
448,26.102785110473633,107.67103576660156
449,51.322940826416016,138.49053955078125
450,43.26177215576172,109.34685516357422
451,26.703706741333008,108.19734954833984
452,32.70034408569336,99.98487854003906
453,32.04142379760742,106.63156127929688
454,41.26877975463867,138.2299346923828
455,41.158424377441406,107.59297180175781
456,46.58012771606445,146.75978088378906
457,31.05012321472168,114.11786651611328
458,29.15750503540039,114.60564422607422
459,594.435546875,517.222900390625
460,25.022415161132812,112.88528442382812
461,98.53605651855469,155.0834503173828
462,65.0247573852539,185.09207153320312
463,34.18177795410156,124.81723022460938
464,26.65825080871582,115.86115264892578
465,121.5352783203125,144.06826782226562
466,130.97268676757812,158.0933837890625
467,238.55474853515625,202.79566955566406
468,115.39683532714844,239.49330139160156
469,78.14559173583984,170.6654052734375
470,34.15930938720703,115.46013641357422
471,85.87923431396484,152.87196350097656
472,30.286569595336914,104.92922973632812
473,23.810771942138672,119.66414642333984
474,22.894529342651367,107.8709716796875
475,31.470487594604492,104.83586120605469
476,30.722265243530273,128.50067138671875
477,285.4013977050781,319.9291687011719
478,23.774845123291016,106.86336517333984
479,23.622295379638672,116.87006378173828
480,20.25050926208496,109.11675262451172
481,55.86305618286133,138.88287353515625
482,86.97918701171875,172.7795867919922
483,32.887451171875,123.08263397216797
484,34.409175872802734,118.52286529541016
485,28.62506866455078,142.21405029296875
486,27.331666946411133,110.54876708984375
487,82.7197265625,156.6226806640625
488,40.817481994628906,105.4070816040039
489,92.1180648803711,140.42076110839844
490,23.298633575439453,108.02180480957031
491,20.62555694580078,108.03287506103516
492,22.94842529296875,107.30286407470703
493,22.948482513427734,114.21583557128906
494,310.14239501953125,386.74212646484375
495,23.747407913208008,111.25849914550781
496,54.914772033691406,127.5112533569336
497,65.38455200195312,145.9513397216797
498,20.85528564453125,109.51078033447266
499,72.23123168945312,125.44258880615234
500,20.887605667114258,109.81566619873047
501,20.456317901611328,109.64037322998047
502,97.38392639160156,141.7447509765625
503,27.226533889770508,116.55128479003906
504,32.23545837402344,132.85093688964844
505,279.13690185546875,274.6545104980469
506,25.1579647064209,118.29882049560547
507,21.096576690673828,111.13456726074219
508,38.23310852050781,108.09357452392578
509,24.9029541015625,121.31430053710938
510,28.18440055847168,119.95462799072266
511,344.50457763671875,486.7789306640625
512,111.04568481445312,168.57186889648438
513,20.5550479888916,106.31499481201172
514,19.98732566833496,107.4192123413086
515,28.947050094604492,108.08865356445312
516,21.382225036621094,106.91761016845703
517,54.574031829833984,126.30247497558594
518,33.8525276184082,109.37803649902344
519,20.185531616210938,109.95855712890625
520,26.739526748657227,112.53500366210938
521,615.751953125,450.658447265625
522,20.240022659301758,109.95391845703125
523,27.1296329498291,123.0893325805664
524,28.13393211364746,105.08314514160156
525,157.53807067871094,208.04385375976562
526,48.734458923339844,136.36148071289062
527,20.356216430664062,111.46219635009766
528,56.2044792175293,155.22300720214844
529,68.84175109863281,145.45928955078125
530,25.62265968322754,123.20033264160156
531,117.4732437133789,215.4019317626953
532,33.99563980102539,124.46049499511719
533,236.95391845703125,223.3010711669922
534,112.87535095214844,136.74481201171875
535,35.72036361694336,111.94764709472656
536,148.87799072265625,139.4635467529297
537,45.59666061401367,137.42379760742188
538,19.72486686706543,112.15830993652344
539,31.114431381225586,114.1207275390625
540,30.25267219543457,132.41600036621094
541,20.15385627746582,109.40851593017578
542,27.215930938720703,136.77908325195312
543,31.194091796875,110.1456298828125
544,20.110776901245117,112.91431427001953
545,77.06440734863281,149.13882446289062
546,31.538488388061523,104.46649169921875
547,21.371097564697266,115.61840057373047
548,66.41363525390625,132.05560302734375
549,21.020021438598633,108.76470184326172
550,51.74543380737305,113.95931243896484
551,230.92933654785156,207.63734436035156
552,118.07733917236328,146.46783447265625
553,28.001495361328125,117.13715362548828
554,19.226945877075195,111.85018920898438
555,28.74987030029297,104.78856658935547
556,679.8385009765625,539.9021606445312
557,23.87227439880371,107.80886840820312
558,21.145423889160156,111.62196350097656
559,32.661216735839844,113.72755432128906
560,19.98495101928711,115.87032318115234
561,48.03936767578125,145.0869903564453
562,56.35173797607422,115.6391372680664
563,37.900306701660156,134.0614013671875
564,102.2491226196289,139.3526153564453
565,33.112327575683594,124.11408233642578
566,26.613784790039062,117.21253204345703
567,24.530298233032227,110.52742004394531
568,60.49119186401367,131.27833557128906
569,21.089231491088867,112.02099609375
570,28.625898361206055,119.57136535644531
571,22.5560245513916,120.80001831054688
572,19.109664916992188,110.76132202148438
573,26.244489669799805,120.13097381591797
574,26.735370635986328,117.34337615966797
575,115.39968872070312,169.0213165283203
576,83.25537109375,124.26210021972656
577,252.76651000976562,278.23028564453125
578,77.62850189208984,176.07603454589844
579,32.024513244628906,121.2551040649414
580,23.9204044342041,108.28868103027344
581,413.9280090332031,225.7385711669922
582,31.417070388793945,101.09974670410156
583,95.05733489990234,157.51950073242188
584,24.954790115356445,113.41790008544922
585,36.12718963623047,109.59751892089844
586,37.01510238647461,130.05679321289062
587,19.943639755249023,112.4222412109375
588,321.6463623046875,351.845703125
589,36.22911071777344,117.94203186035156
590,31.4114933013916,106.06768798828125
591,28.20564079284668,105.26185607910156
592,25.365310668945312,118.57798767089844
593,140.6554412841797,129.94227600097656
594,78.12149047851562,161.48814392089844
595,22.3861083984375,112.62262725830078
596,24.691444396972656,114.28396606445312
597,22.84406852722168,115.12759399414062
598,20.65748405456543,113.57086181640625
599,41.09071731567383,121.40386962890625
600,157.38916015625,225.95614624023438
601,21.84938621520996,109.56815338134766
602,18.84439468383789,106.06082153320312
603,37.16153335571289,130.1734161376953
604,19.245153427124023,115.09679412841797
605,74.68017578125,162.78004455566406
606,19.01189422607422,116.0435562133789
607,67.19386291503906,137.98207092285156
608,38.94676208496094,112.63931274414062
609,25.053409576416016,113.7155990600586
610,20.37472915649414,117.87207794189453
611,61.46211242675781,138.92591857910156
612,19.11246109008789,111.32360076904297
613,22.393423080444336,112.98418426513672
614,20.562658309936523,104.94412231445312
615,35.25226593017578,140.25146484375
616,40.838504791259766,110.70256805419922
617,21.06338882446289,113.92412567138672
618,23.615198135375977,121.00495147705078
619,284.0281677246094,139.32826232910156
620,19.988603591918945,113.74222564697266
621,74.96965026855469,183.201416015625
622,25.56474494934082,105.78838348388672
623,80.26737213134766,196.05856323242188
624,324.765869140625,312.4920959472656
625,86.1878662109375,175.01358032226562
626,302.84869384765625,221.08615112304688
627,37.25436019897461,124.10565948486328
628,18.648818969726562,109.81319427490234
629,18.62993049621582,107.90422821044922
630,18.80660629272461,108.11517333984375
631,18.809335708618164,113.3587417602539
632,110.88806915283203,182.9355010986328
633,56.57339096069336,119.83670043945312
634,161.2833709716797,167.38595581054688
635,31.96673583984375,110.57148742675781
636,32.37147521972656,121.8438949584961
637,144.61358642578125,183.7695770263672
638,62.062538146972656,119.60135650634766
639,108.46371459960938,129.63821411132812
640,20.734844207763672,107.79761505126953
641,21.059865951538086,108.23656463623047
642,26.1671085357666,115.64978790283203
643,81.9061050415039,176.51022338867188
644,19.02878189086914,108.55950164794922
645,31.343156814575195,121.9095458984375
646,19.070110321044922,107.96807861328125
647,240.12060546875,263.4947509765625
648,248.39964294433594,157.76272583007812
649,19.18549919128418,113.7426986694336
650,32.626766204833984,104.54020690917969
651,254.53076171875,256.5809020996094
652,22.243953704833984,121.59344482421875
653,165.43215942382812,256.13995361328125
654,30.00638198852539,111.61500549316406
655,344.6548156738281,337.7452392578125
656,305.9048156738281,247.05406188964844
657,30.271371841430664,111.62879180908203
658,24.961172103881836,121.70780944824219
659,18.023176193237305,107.2419204711914
660,160.63671875,128.07945251464844
661,18.111522674560547,110.41957092285156
662,19.746431350708008,111.15408325195312
663,54.40709686279297,169.08604431152344
664,61.652503967285156,148.61253356933594
665,18.59606170654297,109.38311767578125
666,65.35562896728516,138.6947021484375
667,23.577974319458008,113.24195861816406
668,35.94815444946289,113.30628204345703
669,19.881038665771484,116.37712860107422
670,46.567264556884766,111.01383972167969
671,56.617252349853516,117.66073608398438
672,108.2498550415039,142.9723663330078
673,21.630313873291016,118.75821685791016
674,22.16719627380371,104.1608657836914
675,60.48713684082031,164.70947265625
676,19.127870559692383,110.53496551513672
677,39.80488967895508,106.26859283447266
678,24.541820526123047,102.19557189941406
679,38.945491790771484,109.16278076171875
680,33.65578842163086,111.53233337402344
681,42.171749114990234,126.74960327148438
682,25.499309539794922,125.49828338623047
683,142.93063354492188,199.01629638671875
684,74.03484344482422,131.7469940185547
685,114.96710968017578,241.86187744140625
686,54.716407775878906,138.4242706298828
687,480.1732482910156,272.7398681640625
688,202.06996154785156,242.1674346923828
689,52.74593734741211,162.81069946289062
690,48.08298873901367,109.01142120361328
691,17.574783325195312,108.85646057128906
692,35.8478889465332,121.10469055175781
693,35.80442810058594,101.74324798583984
694,18.412960052490234,107.64854431152344
695,82.40501403808594,153.50820922851562
696,156.90000915527344,268.746826171875
697,345.78753662109375,347.97412109375
698,71.78495788574219,155.16310119628906
699,147.3565216064453,141.32179260253906
700,343.7200622558594,317.4137878417969
701,218.49070739746094,192.90234375
702,21.0292911529541,103.52900695800781
703,91.37986755371094,134.5438232421875
704,25.118432998657227,122.46823120117188
705,22.38513946533203,110.23102569580078
706,30.104984283447266,105.09272003173828
707,39.97608184814453,131.7469940185547
708,17.174663543701172,110.76409912109375
709,290.1853942871094,306.3888854980469
710,31.52200698852539,119.46296691894531
711,42.5580940246582,135.25682067871094
712,76.74662017822266,189.2481231689453
713,66.84864044189453,159.83729553222656
714,19.266742706298828,104.33690643310547
715,20.193435668945312,109.8808822631836
716,17.706470489501953,106.3359375
717,98.8628158569336,172.68795776367188
718,79.4421157836914,146.80938720703125
719,236.4285888671875,311.0890197753906
720,79.84053802490234,200.65008544921875
721,17.21621322631836,104.20921325683594
722,21.071428298950195,109.75994873046875
723,35.61796951293945,101.85957336425781
724,17.846405029296875,108.3382568359375
725,222.0018310546875,158.38026428222656
726,116.23426818847656,167.36607360839844
727,18.190330505371094,108.48716735839844
728,60.45452117919922,145.19207763671875
729,18.92099380493164,105.97706604003906
730,50.3423957824707,113.8392105102539
731,18.65510368347168,105.3626480102539
732,101.76036071777344,182.61578369140625
733,92.73318481445312,137.45130920410156
734,287.9913330078125,330.2704772949219
735,20.404722213745117,107.70186614990234
736,46.18070602416992,126.21685791015625
737,36.802310943603516,108.8889389038086
738,56.92289352416992,169.3581085205078
739,47.30297088623047,110.10303497314453
740,133.5785369873047,143.055419921875
741,20.62981605529785,116.5917739868164
742,391.501708984375,417.85711669921875
743,22.571556091308594,117.23593139648438
744,101.41796112060547,147.34852600097656
745,62.503170013427734,160.6860809326172
746,48.48581314086914,118.930908203125
747,17.415485382080078,103.77534484863281
748,39.19913864135742,135.84988403320312
749,46.64338684082031,118.09703063964844
750,19.798870086669922,109.21562194824219
751,270.9910583496094,199.73512268066406
752,23.28487777709961,108.5877685546875
753,286.35845947265625,330.4927673339844
754,17.320228576660156,112.47830200195312
755,46.48311233520508,111.47550201416016
756,17.107980728149414,106.27406311035156
757,59.066856384277344,149.31610107421875
758,91.5570297241211,140.97427368164062
759,22.444608688354492,107.59049224853516
760,31.59267807006836,106.61360168457031
761,153.6173858642578,160.18014526367188
762,29.450891494750977,129.486572265625
763,370.6171569824219,380.63665771484375
764,350.54705810546875,415.1552429199219
765,63.14518356323242,114.88140106201172
766,22.470855712890625,100.42073059082031
767,17.11558723449707,110.02397918701172
768,20.96012306213379,106.73871612548828
769,23.489599227905273,111.05134582519531
770,20.11580467224121,111.04601287841797
771,30.64676856994629,114.27050018310547
772,31.183551788330078,115.57112121582031
773,42.12897872924805,147.57568359375
774,17.215436935424805,104.82820129394531
775,25.142791748046875,116.93193054199219
776,70.14268493652344,176.21986389160156
777,37.7597770690918,132.49578857421875
778,16.89929962158203,104.47366333007812
779,143.68508911132812,175.11415100097656
780,94.30440521240234,127.94361877441406
781,55.364837646484375,132.00355529785156
782,243.4697265625,309.8707580566406
783,45.82603454589844,121.85762786865234
784,46.673824310302734,140.5498809814453
