,train_loss,validation_loss
125,1340.342529296875,969.9777221679688
126,100.46534729003906,103.06409454345703
127,626.0076293945312,492.9000549316406
128,373.5774230957031,446.5420227050781
129,138.1420440673828,173.7908172607422
130,39.66407012939453,101.7461929321289
131,38.39203643798828,103.52371215820312
132,54.94832229614258,116.36153411865234
133,43.21027755737305,96.2226333618164
134,56.21955871582031,128.87307739257812
135,342.67913818359375,374.4695739746094
136,51.299644470214844,119.91897583007812
137,38.40095520019531,96.72679138183594
138,154.0269012451172,141.64535522460938
139,37.712581634521484,103.49653625488281
140,47.572303771972656,99.96341705322266
141,36.546142578125,96.14873504638672
142,37.43362808227539,99.17904663085938
143,37.945220947265625,99.64205169677734
144,35.56229019165039,102.2708511352539
145,135.17604064941406,137.7653350830078
146,503.25714111328125,287.9134826660156
147,43.712867736816406,95.57386779785156
148,978.956298828125,674.9339599609375
149,43.34265899658203,90.37399291992188
150,33.94951248168945,100.08967590332031
151,33.274269104003906,98.6326675415039
152,52.29761505126953,135.6767578125
153,48.78006362915039,114.17633819580078
154,479.92401123046875,463.7744445800781
155,202.2716522216797,110.17887115478516
156,66.27720642089844,92.05340576171875
157,96.18923950195312,174.06692504882812
158,104.50455474853516,133.63673400878906
159,47.16181564331055,108.67617797851562
160,34.81425476074219,118.6668930053711
161,60.32897186279297,113.99346160888672
162,81.29187774658203,100.82274627685547
163,330.66595458984375,379.6243896484375
164,227.6142578125,338.9970703125
165,99.99097442626953,107.50753784179688
166,106.8983154296875,127.69956970214844
167,88.40453338623047,130.49778747558594
168,47.177452087402344,131.6063690185547
169,599.1827392578125,293.7105407714844
170,800.5226440429688,575.6336669921875
171,557.94677734375,352.000732421875
172,75.95806121826172,117.34991455078125
173,46.960330963134766,94.12940216064453
174,845.4547119140625,467.7831115722656
175,43.335166931152344,101.10418701171875
176,364.4966735839844,282.9221496582031
177,32.270263671875,94.70169830322266
178,28.700267791748047,98.45963287353516
179,66.51383972167969,124.8599624633789
180,283.2159729003906,271.01275634765625
181,33.882144927978516,112.85520935058594
182,31.60881233215332,105.451171875
183,102.25045013427734,174.83203125
184,72.40142822265625,111.68389892578125
185,28.448375701904297,102.33280181884766
186,53.22834777832031,93.51529693603516
187,132.39230346679688,149.1716766357422
188,43.6287956237793,108.5458755493164
189,341.7341003417969,412.7637634277344
190,194.95616149902344,120.22705841064453
191,74.15726470947266,130.03001403808594
192,460.67333984375,408.2369079589844
193,70.96046447753906,116.189208984375
194,32.475669860839844,93.91410827636719
195,167.1383819580078,171.7242431640625
196,252.9451904296875,170.67138671875
197,199.39495849609375,201.43984985351562
198,130.9603729248047,209.6925506591797
199,100.03204345703125,170.7598419189453
200,36.70949172973633,101.49624633789062
201,30.017004013061523,93.63573455810547
202,65.1981430053711,154.35926818847656
203,26.08433723449707,101.00407409667969
204,1016.2802734375,609.3264770507812
205,25.675472259521484,98.11430358886719
206,26.04922103881836,101.55522918701172
207,266.6441650390625,120.49261474609375
208,30.418956756591797,93.1514892578125
209,26.93698501586914,103.00225067138672
210,65.58770751953125,149.9970703125
211,42.45079803466797,125.6087875366211
212,43.94212341308594,113.98784637451172
213,56.36360549926758,120.12464904785156
214,82.69759368896484,117.45088195800781
215,27.823062896728516,99.79285430908203
216,792.6184692382812,615.9069213867188
217,403.1883850097656,272.29754638671875
218,29.10411262512207,102.29436492919922
219,25.05629539489746,100.58529663085938
220,25.104312896728516,95.70801544189453
221,25.421894073486328,102.16020965576172
222,25.984067916870117,99.61409759521484
223,24.763507843017578,98.42937469482422
224,41.858402252197266,91.55791473388672
225,24.956024169921875,103.38343811035156
226,24.504594802856445,100.8606185913086
227,31.974483489990234,89.17922973632812
228,40.7279167175293,103.123779296875
229,278.2102966308594,357.6226501464844
230,33.2779426574707,99.99099731445312
231,24.541723251342773,97.12287139892578
232,38.780853271484375,114.67869567871094
233,29.279869079589844,104.87084197998047
234,25.12919044494629,98.03913116455078
235,87.14690399169922,157.1349334716797
236,26.183612823486328,98.6503677368164
237,144.1919403076172,171.6068878173828
238,335.52252197265625,385.15020751953125
239,600.9727172851562,315.92999267578125
240,152.38458251953125,101.33931732177734
241,456.6605224609375,218.97677612304688
242,35.08720397949219,105.94961547851562
243,163.68377685546875,157.99180603027344
244,27.605735778808594,91.97590637207031
245,92.16474151611328,105.37947082519531
246,81.34305572509766,162.72621154785156
247,23.7103214263916,98.84028625488281
248,60.54698944091797,146.34994506835938
249,85.03341674804688,113.712158203125
250,85.62144470214844,129.0909881591797
251,29.772132873535156,113.5801010131836
252,134.0472412109375,211.34068298339844
253,62.952415466308594,118.9639663696289
254,49.90656661987305,153.48362731933594
255,24.730735778808594,107.510009765625
256,691.2213134765625,357.7225036621094
257,37.97279739379883,98.34112548828125
258,31.277708053588867,119.89616394042969
259,28.99873161315918,95.57447814941406
260,68.849853515625,146.64047241210938
261,353.9139709472656,318.5093994140625
262,148.28050231933594,200.2664337158203
263,27.10722541809082,93.99249267578125
264,21.99303436279297,94.59248352050781
265,366.9388427734375,312.84930419921875
266,38.38570022583008,102.66524505615234
267,432.59625244140625,361.08892822265625
268,94.80877685546875,162.99705505371094
269,29.046144485473633,91.61455535888672
270,21.13014793395996,95.61015319824219
271,500.84478759765625,352.3446044921875
272,22.544984817504883,98.44569396972656
273,21.194360733032227,99.61457824707031
274,84.65824127197266,100.29923248291016
275,104.75279235839844,117.16395568847656
276,42.05970001220703,113.0423355102539
277,163.95159912109375,169.84506225585938
278,22.468461990356445,92.45304870605469
279,25.935394287109375,118.32721710205078
280,222.1309356689453,172.56378173828125
281,57.38301086425781,130.88711547851562
282,26.0167293548584,95.14730072021484
283,33.80903625488281,107.03351593017578
284,30.526765823364258,91.12327575683594
285,281.9166564941406,192.07772827148438
286,178.84242248535156,220.37017822265625
287,23.58076286315918,104.39713287353516
288,20.624618530273438,97.67007446289062
289,108.20225524902344,122.49769592285156
290,202.4623260498047,236.83287048339844
291,309.4089660644531,171.39456176757812
292,32.403099060058594,108.03678894042969
293,36.47501754760742,120.18672943115234
294,30.84319496154785,124.51774597167969
295,39.8543815612793,96.9128189086914
296,177.5986328125,207.80445861816406
297,30.122529983520508,94.7549057006836
298,27.16390037536621,97.72476196289062
299,1172.5648193359375,984.5983276367188
300,28.80765724182129,149.83544921875
301,21.28507423400879,98.92617797851562
302,26.908916473388672,93.81130981445312
303,178.09432983398438,105.64019012451172
304,29.309858322143555,107.12898254394531
305,34.9387321472168,104.44422149658203
306,469.4037780761719,326.97344970703125
307,22.00192642211914,102.64927673339844
308,369.2800598144531,299.91680908203125
309,40.840049743652344,110.33308410644531
310,22.26079750061035,103.60710144042969
311,52.79998016357422,109.01856231689453
312,29.487749099731445,103.48582458496094
313,25.27381134033203,113.57461547851562
314,19.37113380432129,96.69639587402344
315,23.30145835876465,92.31220245361328
316,280.34881591796875,205.68258666992188
317,29.322704315185547,109.0584945678711
318,22.198429107666016,93.42005920410156
319,211.26182556152344,142.18563842773438
320,20.236045837402344,91.25861358642578
321,19.372737884521484,96.4182357788086
322,42.916622161865234,126.08997344970703
323,56.05479049682617,88.71886444091797
324,48.37494659423828,89.77808380126953
325,215.36337280273438,208.13726806640625
326,154.4703369140625,180.81878662109375
327,27.413908004760742,108.74798583984375
328,93.47021484375,177.6240234375
329,23.091732025146484,96.81050872802734
330,19.840845108032227,94.16910552978516
331,19.098133087158203,98.28900909423828
332,36.227108001708984,125.64276885986328
333,18.9892635345459,98.02566528320312
334,115.45524597167969,157.35769653320312
335,66.90933990478516,114.3704833984375
336,1419.502685546875,1144.123779296875
337,18.930376052856445,99.40685272216797
338,36.1516227722168,141.4170379638672
339,780.7039184570312,772.8416748046875
340,20.69023323059082,99.85201263427734
341,22.824464797973633,106.6377944946289
342,19.06141471862793,99.96910095214844
343,21.33797264099121,92.98331451416016
344,24.705280303955078,94.72781372070312
345,43.582115173339844,127.30612182617188
346,257.2367248535156,202.9033966064453
347,24.54542350769043,117.0933609008789
348,19.661678314208984,101.77619171142578
349,24.635547637939453,107.75189971923828
350,98.11325073242188,184.118896484375
351,216.7223663330078,163.119384765625
352,29.257505416870117,118.16255950927734
353,19.1018123626709,99.97509002685547
354,118.17808532714844,139.07533264160156
355,247.94212341308594,331.3399353027344
356,18.814321517944336,97.85941314697266
357,30.35560417175293,101.90677642822266
358,51.77204132080078,192.76596069335938
359,437.275146484375,260.98834228515625
360,18.12581443786621,98.72512817382812
361,18.30655288696289,99.49758911132812
362,18.635568618774414,101.02052307128906
363,40.76613998413086,99.564453125
364,18.273876190185547,98.00989532470703
365,18.55004119873047,101.51495361328125
366,87.41744232177734,134.3254852294922
367,20.69572639465332,103.39832305908203
368,18.977128982543945,104.29630279541016
369,182.91822814941406,235.85714721679688
370,596.3427734375,510.273681640625
371,42.559417724609375,99.99000549316406
372,138.34681701660156,158.49395751953125
373,21.518836975097656,111.94033813476562
374,49.03276062011719,99.4928207397461
375,18.461647033691406,98.40731811523438
376,22.49169158935547,115.92874908447266
377,24.419151306152344,115.54987335205078
378,58.59785461425781,100.51947784423828
379,24.11842918395996,114.26814270019531
380,57.444732666015625,119.03511810302734
381,18.74497413635254,96.53186798095703
382,17.896568298339844,99.5008773803711
383,40.00244140625,129.7059783935547
384,18.776994705200195,104.87403106689453
385,34.00769805908203,112.20018005371094
386,44.3140754699707,98.7397232055664
387,332.6170349121094,284.42852783203125
388,296.8330993652344,334.5341796875
389,72.25173950195312,111.72505950927734
390,71.0008316040039,121.51564025878906
391,17.820491790771484,100.64604949951172
392,216.8656768798828,245.00465393066406
393,201.3118438720703,202.0390167236328
394,31.661222457885742,102.01665496826172
395,45.97849655151367,99.41839599609375
396,33.06891632080078,113.20822143554688
397,305.27838134765625,226.0352783203125
398,81.22334289550781,142.2003936767578
399,116.76814270019531,196.77420043945312
400,45.04179382324219,101.3799819946289
401,234.9143829345703,210.29368591308594
402,43.31235885620117,116.84607696533203
403,23.814720153808594,106.36156463623047
404,46.67947769165039,125.02537536621094
405,71.67278289794922,116.19892120361328
406,19.220630645751953,103.55279541015625
407,266.000244140625,196.3867950439453
408,25.294179916381836,115.49370574951172
409,58.057159423828125,106.45509338378906
410,77.59913635253906,154.36399841308594
411,28.687442779541016,103.24864959716797
412,163.1146240234375,205.67156982421875
413,90.69451904296875,196.7036590576172
414,20.595115661621094,101.45581817626953
415,64.50920867919922,124.37501525878906
416,30.169654846191406,113.27754974365234
417,17.991270065307617,104.19302368164062
418,17.144519805908203,103.40182495117188
419,17.331192016601562,101.5372543334961
420,47.52250289916992,107.51436614990234
421,27.343740463256836,115.86412048339844
422,72.41606903076172,136.15206909179688
423,17.99306297302246,104.59272003173828
424,17.494230270385742,103.3690185546875
425,576.7636108398438,267.1886291503906
426,20.912399291992188,108.16839599609375
427,19.59346580505371,111.71383666992188
428,33.426239013671875,127.01048278808594
429,449.20806884765625,315.5356140136719
430,57.32813262939453,126.14240264892578
431,224.0571746826172,164.754150390625
432,49.33730697631836,125.59135437011719
433,17.187036514282227,104.97868347167969
434,23.50234031677246,96.05741119384766
435,23.27801513671875,117.70301818847656
436,16.77205467224121,104.83177947998047
437,16.977428436279297,107.15330505371094
438,99.83183288574219,192.54461669921875
439,26.884918212890625,101.22730255126953
440,33.2966194152832,107.07575225830078
441,144.41458129882812,192.97769165039062
442,18.040599822998047,101.75397491455078
443,16.647857666015625,103.50849914550781
444,254.05970764160156,294.3271484375
445,161.62010192871094,216.93789672851562
446,21.67616844177246,106.72821044921875
447,105.6962890625,170.2527313232422
448,52.21504211425781,127.60563659667969
449,19.440906524658203,111.356201171875
450,17.746187210083008,104.1172866821289
451,100.0816879272461,224.0056915283203
452,42.5965576171875,133.90830993652344
453,186.69808959960938,154.55148315429688
454,26.090290069580078,102.85233306884766
455,177.57894897460938,127.63216400146484
456,188.12515258789062,178.7060089111328
457,28.210233688354492,102.07392120361328
458,102.50099182128906,132.07237243652344
459,884.1825561523438,480.3510437011719
460,17.986835479736328,115.35404205322266
461,195.63360595703125,297.34295654296875
462,39.529808044433594,109.65064239501953
463,16.94809913635254,104.40779876708984
464,100.55561828613281,219.98390197753906
465,19.643980026245117,100.43647766113281
466,16.353130340576172,105.78041076660156
467,63.837989807128906,126.90733337402344
468,27.23619270324707,97.99983215332031
469,26.09332847595215,108.53956604003906
470,18.365428924560547,104.23104858398438
471,71.81730651855469,138.35714721679688
472,340.6335144042969,232.5381622314453
473,19.49117088317871,116.80567932128906
474,23.004703521728516,101.69264221191406
475,21.971538543701172,119.29505920410156
476,273.96112060546875,202.8400421142578
477,318.8145751953125,217.8689422607422
478,29.40869140625,103.84040069580078
479,20.663366317749023,109.6329345703125
480,47.85059356689453,124.58245086669922
481,158.91937255859375,248.43289184570312
482,30.198705673217773,112.33032989501953
483,29.630434036254883,124.564208984375
484,54.79660415649414,135.97344970703125
485,315.50341796875,342.4954833984375
486,26.814529418945312,103.92591094970703
487,16.544300079345703,108.25177001953125
488,100.85662078857422,169.886962890625
489,550.1322631835938,289.64544677734375
490,33.01869201660156,103.29998016357422
491,20.63623046875,106.78936004638672
492,26.456510543823242,105.29821014404297
493,228.87242126464844,249.39442443847656
494,44.85646438598633,155.3241424560547
495,42.61927795410156,105.69676971435547
496,463.59906005859375,281.80023193359375
497,194.75094604492188,254.58026123046875
498,224.38992309570312,264.36334228515625
499,15.732746124267578,107.45234680175781
500,51.650428771972656,119.67890930175781
501,36.397735595703125,105.45980834960938
502,15.932342529296875,106.72826385498047
503,53.87033462524414,161.02999877929688
504,230.762451171875,251.799072265625
505,30.167816162109375,112.46984100341797
506,20.470922470092773,120.3861312866211
507,51.46448516845703,130.0502166748047
508,19.22599983215332,105.65393829345703
509,16.30620574951172,112.03571319580078
510,24.063594818115234,112.41432189941406
511,25.826366424560547,117.2944107055664
512,48.15522766113281,128.2526397705078
513,31.73179817199707,103.0169677734375
514,28.73883056640625,119.03639221191406
515,197.9268341064453,223.56280517578125
516,50.90626907348633,134.78448486328125
517,194.47589111328125,165.60946655273438
518,19.035747528076172,111.82669830322266
519,18.266054153442383,109.66423034667969
520,17.16916275024414,104.3072509765625
521,24.57452392578125,137.79241943359375
522,19.0253849029541,118.12885284423828
523,21.269357681274414,114.63597106933594
524,54.70903396606445,157.76670837402344
525,20.633426666259766,105.01207733154297
526,15.540145874023438,110.19425201416016
527,262.1476135253906,232.2789306640625
528,37.74146270751953,108.36593627929688
529,29.084409713745117,109.20645904541016
530,445.77178955078125,297.0443420410156
531,115.84442138671875,205.8643798828125
532,19.582761764526367,115.95670318603516
533,26.046091079711914,136.3730926513672
534,113.87896728515625,223.84120178222656
535,15.294635772705078,108.8344955444336
536,285.6539611816406,181.2783966064453
537,17.581241607666016,114.22950744628906
538,15.36508560180664,110.79000091552734
539,84.93706512451172,118.05281066894531
540,15.964356422424316,107.669921875
541,15.263543128967285,109.21006774902344
542,15.70171070098877,111.67599487304688
543,20.120986938476562,113.21016693115234
544,17.4317569732666,108.56622314453125
545,17.275131225585938,107.1948471069336
546,88.68462371826172,145.91676330566406
547,19.6755313873291,107.47007751464844
548,15.982417106628418,106.70240783691406
549,17.326671600341797,118.13346862792969
550,21.332284927368164,108.46407318115234
551,18.347000122070312,115.52092742919922
552,19.544706344604492,106.7225341796875
553,20.921838760375977,105.38774108886719
554,77.98564147949219,134.04310607910156
555,65.00628662109375,131.6149444580078
556,16.835407257080078,107.37094116210938
557,16.66539192199707,108.46417236328125
558,16.24553680419922,115.27526092529297
559,25.56287384033203,137.7095489501953
560,112.69587707519531,149.4776611328125
561,24.31633949279785,104.80255126953125
562,122.11039733886719,170.30502319335938
563,24.726482391357422,120.01608276367188
564,15.080632209777832,111.09001922607422
565,15.410614967346191,113.66305541992188
566,57.1079216003418,148.82606506347656
567,478.13568115234375,430.6672668457031
568,155.9815216064453,196.60682678222656
569,71.68363952636719,157.9235076904297
570,15.79266357421875,120.7976303100586
571,345.6830139160156,307.18475341796875
572,44.55408477783203,138.31314086914062
573,28.480607986450195,123.59313201904297
574,17.17394256591797,121.51332092285156
575,25.106884002685547,112.22537994384766
576,86.09149169921875,186.187744140625
577,14.898418426513672,110.6160659790039
578,14.968222618103027,111.4420166015625
579,15.441140174865723,113.22197723388672
580,126.67804718017578,156.86692810058594
581,23.89546012878418,124.09758758544922
582,113.99972534179688,149.2748565673828
583,24.433671951293945,116.2543716430664
584,16.360836029052734,108.91545867919922
585,15.76374626159668,113.11856842041016
586,32.83902359008789,107.93489074707031
587,33.01953125,141.64515686035156
588,26.530916213989258,128.9378662109375
589,44.437862396240234,117.2742919921875
590,21.86200714111328,120.98426818847656
591,53.32258987426758,157.5021514892578
592,28.702505111694336,126.77122497558594
593,15.71009635925293,116.77560424804688
594,22.907230377197266,129.46945190429688
595,15.257817268371582,112.54500579833984
596,50.799644470214844,140.7165985107422
597,85.42979431152344,174.9005584716797
598,43.88900375366211,120.76829528808594
599,20.955230712890625,120.44501495361328
600,25.58523941040039,133.72105407714844
601,20.02870750427246,124.49960327148438
602,18.1983642578125,113.38213348388672
603,63.62165451049805,168.92428588867188
604,29.997739791870117,114.84889221191406
605,42.21226119995117,136.12149047851562
606,168.41607666015625,193.99720764160156
607,16.943777084350586,109.55699157714844
608,278.7615051269531,252.70140075683594
609,144.08633422851562,206.45333862304688
610,51.932010650634766,148.1858367919922
611,17.153141021728516,115.7396011352539
612,205.4221649169922,219.4199676513672
613,26.3721866607666,142.01666259765625
614,68.34371185302734,117.76799774169922
615,33.08256530761719,105.72026824951172
616,22.15566062927246,128.98602294921875
617,17.545085906982422,112.87545776367188
618,19.948741912841797,112.9751968383789
619,17.239559173583984,126.145751953125
620,19.705209732055664,109.8078842163086
621,22.31913185119629,126.01570129394531
622,40.0287971496582,118.27883911132812
623,268.1687927246094,243.93959045410156
624,81.86741638183594,183.40443420410156
625,16.436487197875977,110.261474609375
626,39.3323860168457,148.1743621826172
627,15.297203063964844,111.99696350097656
628,44.51259231567383,122.1282958984375
629,40.21156311035156,109.60445404052734
630,25.122034072875977,159.41555786132812
631,18.172513961791992,112.14055633544922
632,235.41329956054688,313.7817687988281
633,93.33308410644531,138.0388946533203
634,42.12089157104492,126.7829360961914
635,58.273887634277344,159.8828582763672
636,128.3882598876953,135.4351806640625
637,33.79012680053711,127.52949523925781
638,227.50958251953125,318.8001403808594
639,110.35737609863281,230.33126831054688
640,297.01885986328125,280.45819091796875
641,15.00970458984375,117.65261840820312
642,22.027231216430664,130.36767578125
643,17.128755569458008,124.54067993164062
644,15.496321678161621,113.48499298095703
645,16.341875076293945,120.0455093383789
646,85.81837463378906,138.24252319335938
647,14.899370193481445,112.97099304199219
648,14.744548797607422,115.21119689941406
649,42.29362487792969,153.91641235351562
650,30.88451385498047,131.39541625976562
651,79.59244537353516,163.3934326171875
652,17.451866149902344,126.09668731689453
653,14.713534355163574,118.24044799804688
654,127.2144775390625,124.32603454589844
655,39.30852508544922,155.322998046875
656,25.72435760498047,114.2178726196289
657,209.86126708984375,258.41387939453125
658,20.489566802978516,133.9416961669922
659,15.427647590637207,122.19451141357422
660,14.652080535888672,117.6144027709961
661,53.71677780151367,165.1602783203125
662,88.57188415527344,160.33790588378906
663,16.821882247924805,124.59515380859375
664,265.10205078125,291.09613037109375
665,28.947973251342773,136.09107971191406
666,27.9721622467041,116.06132507324219
667,179.6107635498047,235.61126708984375
668,19.829397201538086,127.7988510131836
669,24.581575393676758,126.06434631347656
670,27.157350540161133,129.104248046875
671,726.6720581054688,696.2987670898438
672,206.92874145507812,317.2548828125
673,60.52303695678711,142.73524475097656
674,34.121620178222656,130.2557830810547
675,127.80067443847656,222.5242156982422
676,140.3726348876953,158.22454833984375
677,44.57498550415039,122.25403594970703
678,15.58515739440918,115.87376403808594
679,14.95364761352539,115.14673614501953
680,20.401580810546875,129.454345703125
681,17.829504013061523,130.96827697753906
682,241.26431274414062,245.85423278808594
683,22.233362197875977,123.53604125976562
684,45.915550231933594,145.1210479736328
685,24.8718204498291,139.14869689941406
686,27.028242111206055,118.8106689453125
687,265.6470947265625,239.7957763671875
688,114.5689468383789,193.7422637939453
689,34.891357421875,133.3408203125
690,16.0314998626709,116.6502685546875
691,15.03464412689209,115.66974639892578
692,14.707444190979004,116.58699035644531
693,113.91061401367188,145.29537963867188
694,186.5873260498047,187.64874267578125
695,373.52630615234375,337.1530456542969
696,21.841259002685547,124.56102752685547
697,50.191917419433594,160.33853149414062
698,26.677539825439453,134.4235076904297
699,328.6282958984375,396.32525634765625
700,141.88560485839844,255.00848388671875
701,14.8987455368042,113.62781524658203
702,27.031475067138672,132.1855926513672
703,74.66442108154297,170.8828125
704,19.469804763793945,129.68589782714844
705,37.989280700683594,121.58512115478516
706,24.855669021606445,123.82835388183594
707,14.179616928100586,119.00614929199219
708,14.932123184204102,121.83393859863281
709,21.480966567993164,121.45673370361328
710,14.102657318115234,116.70117950439453
711,298.3192443847656,348.19354248046875
712,14.097784042358398,115.11559295654297
713,205.65423583984375,246.26287841796875
714,52.16503143310547,174.4866943359375
715,100.81131744384766,161.41082763671875
716,18.160505294799805,116.48902893066406
717,14.297811508178711,120.61678314208984
718,94.97512817382812,224.20896911621094
719,18.7208251953125,122.7397689819336
720,97.29972076416016,226.21986389160156
721,18.156566619873047,118.01795196533203
722,14.887296676635742,126.11538696289062
723,17.28499412536621,126.9428482055664
724,37.30464172363281,146.77406311035156
725,16.265125274658203,123.9700698852539
726,21.438335418701172,119.56975555419922
727,15.430704116821289,124.08380889892578
728,364.16522216796875,284.4519348144531
729,20.535966873168945,117.4748764038086
730,28.170351028442383,133.54010009765625
731,26.321529388427734,119.1524658203125
732,224.71568298339844,185.09130859375
733,15.436835289001465,118.76082611083984
734,316.6632995605469,410.93341064453125
735,21.62334442138672,127.49510955810547
736,279.0402526855469,239.39822387695312
737,42.10770797729492,123.41098022460938
738,39.83705139160156,132.0253143310547
739,13.975861549377441,117.0541000366211
740,13.972810745239258,119.52505493164062
741,17.659603118896484,126.19693756103516
742,44.574790954589844,156.565673828125
743,55.855953216552734,137.9374542236328
744,488.58367919921875,224.42575073242188
745,18.534164428710938,125.56803894042969
746,38.286720275878906,149.15951538085938
747,62.588565826416016,140.61900329589844
748,22.653196334838867,130.885986328125
749,23.799158096313477,138.2734832763672
750,54.54837417602539,169.88381958007812
751,14.40408706665039,115.65826416015625
752,14.486673355102539,122.36722564697266
753,47.355018615722656,139.98696899414062
754,26.992462158203125,132.87156677246094
755,19.33527374267578,127.42667388916016
756,22.88995933532715,138.93695068359375
757,81.86347198486328,184.7303466796875
758,36.596927642822266,152.64059448242188
759,31.327205657958984,144.17189025878906
760,108.13337707519531,159.72616577148438
761,62.03070831298828,147.5038604736328
762,15.355239868164062,119.64881134033203
763,63.17561340332031,155.0919952392578
764,49.09552764892578,172.43463134765625
765,571.1371459960938,486.6282958984375
766,15.321244239807129,123.6792221069336
767,112.73236083984375,174.52561950683594
768,17.673477172851562,115.42233276367188
769,20.721242904663086,122.49639129638672
770,23.602001190185547,144.95912170410156
771,48.0113525390625,148.29843139648438
772,149.16302490234375,202.1180877685547
773,125.29759979248047,218.8647003173828
774,19.85346221923828,121.24821472167969
775,23.513839721679688,122.23968505859375
776,19.038480758666992,129.18380737304688
777,17.091705322265625,120.01398468017578
778,46.996551513671875,115.9325180053711
779,53.68641662597656,117.45320892333984
780,29.846052169799805,130.2033233642578
781,125.94827270507812,210.5566864013672
782,72.44114685058594,132.41651916503906
783,136.95887756347656,230.28712463378906
784,32.01752471923828,144.1536865234375
