-12.766,-7.2363,-7.2363,-19.445,-13.879,-19.445
-14.361,-8.127,-8.127,-21.857,-15.623,-21.857
-16.439,-9.2773,-9.2773,-25.012,-17.85,-25.012
-19.148,-10.836,-10.836,-29.168,-20.818,-29.168
-23.008,-12.988,-12.988,-34.994,-25.012,-34.994
-28.76,-16.254,-16.254,-43.752,-31.246,-43.752
-38.334,-21.672,-21.672,-58.336,-41.674,-58.336
-57.482,-32.508,-32.508,-87.504,-62.492,-87.504
-115,-65.016,-65.016,-175.01,-124.98,-175.01
-11.504,-6.4941,-6.4941,-14.51,-9.5,-14.51
-12.766,-7.2363,-7.2363,-16.105,-10.539,-16.105
-14.361,-8.127,-8.127,-18.109,-11.875,-18.109
-16.439,-9.2773,-9.2773,-20.707,-13.582,-20.707
-19.148,-10.836,-10.836,-24.158,-15.846,-24.158
-23.008,-12.988,-12.988,-28.982,-19,-28.982
-28.76,-16.254,-16.254,-36.256,-23.75,-36.256
-38.334,-21.672,-21.672,-48.316,-31.654,-48.316
-57.482,-32.508,-32.508,-72.512,-47.5,-72.512
-115,-65.016,-65.016,-144.99,-95,-144.99
-11.504,-6.4941,-6.4941,-11.504,-6.4941,-11.504
-12.766,-7.2363,-7.2363,-12.766,-7.2363,-12.766
-14.361,-8.127,-8.127,-14.361,-8.127,-14.361
-16.439,-9.2773,-9.2773,-16.439,-9.2773,-16.439
-19.148,-10.836,-10.836,-19.148,-10.836,-19.148
-23.008,-12.988,-12.988,-23.008,-12.988,-23.008
-28.76,-16.254,-16.254,-28.76,-16.254,-28.76
-38.334,-21.672,-21.672,-38.334,-21.672,-38.334
-57.482,-32.508,-32.508,-57.482,-32.508,-57.482
-115,-65.016,-65.016,-115,-65.016,-115
-11.504,-6.4941,-6.4941,-8.498,-3.4883,-8.498
-12.766,-7.2363,-7.2363,-9.4629,-3.8965,-9.4629
-14.361,-8.127,-8.127,-10.613,-4.3789,-10.613
-16.439,-9.2773,-9.2773,-12.135,-5.0098,-12.135
-19.148,-10.836,-10.836,-14.176,-5.8262,-14.176
-23.008,-12.988,-12.988,-16.996,-7.0137,-16.996
-28.76,-16.254,-16.254,-21.264,-8.7578,-21.264
-38.334,-21.672,-21.672,-28.352,-11.652,-28.352
-57.482,-32.508,-32.508,-42.49,-17.516,-42.49
-115,-65.016,-65.016,-85.018,-34.994,-85.018
-11.504,-6.4941,-6.4941,-5.4922,-0.48242,-5.4922
-12.766,-7.2363,-7.2363,-6.123,-0.55664,-6.123
-14.361,-8.127,-8.127,-6.8652,-0.63086,-6.8652
-16.439,-9.2773,-9.2773,-7.8672,-0.70508,-7.8672
-19.148,-10.836,-10.836,-9.166,-0.81641,-9.166
-23.008,-12.988,-12.988,-10.984,-1.002,-10.984
-28.76,-16.254,-16.254,-13.768,-1.2617,-13.768
-38.334,-21.672,-21.672,-18.332,-1.6699,-18.332
-57.482,-32.508,-32.508,-27.498,-2.4863,-27.498
-115,-65.016,-65.016,-54.996,-5.0098,-54.996
-11.504,-6.4941,-6.4941,-2.4863,2.4863,-2.4863
-12.766,-7.2363,-7.2363,-2.7832,2.7832,-2.7832
-14.361,-8.127,-8.127,-3.1172,3.1172,-3.1172
-16.439,-9.2773,-9.2773,-3.5625,3.5625,-3.5625
-19.148,-10.836,-10.836,-4.1563,4.1563,-4.1563
-23.008,-12.988,-12.988,-5.0098,5.0098,-5.0098
-28.76,-16.254,-16.254,-6.2344,6.2344,-6.2344
-38.334,-21.672,-21.672,-8.3496,8.3496,-8.3496
-57.482,-32.508,-32.508,-12.506,12.506,-12.506
-115,-65.016,-65.016,-25.012,25.012,-25.012
-11.504,-6.4941,-6.4941,0.48242,5.4922,0.48242
-12.766,-7.2363,-7.2363,0.55664,6.123,0.55664
-14.361,-8.127,-8.127,0.63086,6.8652,0.63086
-16.439,-9.2773,-9.2773,0.70508,7.8672,0.70508
-19.148,-10.836,-10.836,0.81641,9.166,0.81641
-23.008,-12.988,-12.988,1.002,10.984,1.002
-28.76,-16.254,-16.254,1.2617,13.768,1.2617
-38.334,-21.672,-21.672,1.6699,18.332,1.6699
-57.482,-32.508,-32.508,2.4863,27.498,2.4863
-115,-65.016,-65.016,5.0098,54.996,5.0098
-11.504,-6.4941,-6.4941,3.4883,8.498,3.4883
-12.766,-7.2363,-7.2363,3.8965,9.4629,3.8965
-14.361,-8.127,-8.127,4.3789,10.613,4.3789
-16.439,-9.2773,-9.2773,5.0098,12.135,5.0098
-19.148,-10.836,-10.836,5.8262,14.176,5.8262
-23.008,-12.988,-12.988,7.0137,16.996,7.0137
-28.76,-16.254,-16.254,8.7578,21.264,8.7578
-38.334,-21.672,-21.672,11.652,28.352,11.652
-57.482,-32.508,-32.508,17.516,42.49,17.516
-115,-65.016,-65.016,34.994,85.018,34.994
-11.504,-6.4941,-6.4941,6.4941,11.504,6.4941
-12.766,-7.2363,-7.2363,7.2363,12.766,7.2363
-14.361,-8.127,-8.127,8.127,14.361,8.127
-16.439,-9.2773,-9.2773,9.2773,16.439,9.2773
-19.148,-10.836,-10.836,10.836,19.148,10.836
-23.008,-12.988,-12.988,12.988,23.008,12.988
-28.76,-16.254,-16.254,16.254,28.76,16.254
-38.334,-21.672,-21.672,21.672,38.334,21.672
-57.482,-32.508,-32.508,32.508,57.482,32.508
-115,-65.016,-65.016,65.016,115,65.016
-11.504,-6.4941,-6.4941,9.5,14.51,9.5
-12.766,-7.2363,-7.2363,10.539,16.105,10.539
-14.361,-8.127,-8.127,11.875,18.109,11.875
-16.439,-9.2773,-9.2773,13.582,20.707,13.582
-19.148,-10.836,-10.836,15.846,24.158,15.846
-23.008,-12.988,-12.988,19,28.982,19
-28.76,-16.254,-16.254,23.75,36.256,23.75
-38.334,-21.672,-21.672,31.654,48.316,31.654
-57.482,-32.508,-32.508,47.5,72.512,47.5
-115,-65.016,-65.016,95,144.99,95
-11.504,-6.4941,-6.4941,12.506,17.516,12.506
-12.766,-7.2363,-7.2363,13.879,19.445,13.879
-14.361,-8.127,-8.127,15.623,21.857,15.623
-16.439,-9.2773,-9.2773,17.85,25.012,17.85
-19.148,-10.836,-10.836,20.818,29.168,20.818
-23.008,-12.988,-12.988,25.012,34.994,25.012
-28.76,-16.254,-16.254,31.246,43.752,31.246
-38.334,-21.672,-21.672,41.674,58.336,41.674
-57.482,-32.508,-32.508,62.492,87.504,62.492
-115,-65.016,-65.016,124.98,175.01,124.98
-8.498,-3.4883,-3.4883,-17.516,-12.506,-17.516
-9.4629,-3.8965,-3.8965,-19.445,-13.879,-19.445
-10.613,-4.3789,-4.3789,-21.857,-15.623,-21.857
-12.135,-5.0098,-5.0098,-25.012,-17.85,-25.012
-14.176,-5.8262,-5.8262,-29.168,-20.818,-29.168
-16.996,-7.0137,-7.0137,-34.994,-25.012,-34.994
-21.264,-8.7578,-8.7578,-43.752,-31.246,-43.752
-28.352,-11.652,-11.652,-58.336,-41.674,-58.336
-42.49,-17.516,-17.516,-87.504,-62.492,-87.504
-85.018,-34.994,-34.994,-175.01,-124.98,-175.01
-8.498,-3.4883,-3.4883,-14.51,-9.5,-14.51
-9.4629,-3.8965,-3.8965,-16.105,-10.539,-16.105
-10.613,-4.3789,-4.3789,-18.109,-11.875,-18.109
-12.135,-5.0098,-5.0098,-20.707,-13.582,-20.707
-14.176,-5.8262,-5.8262,-24.158,-15.846,-24.158
-16.996,-7.0137,-7.0137,-28.982,-19,-28.982
-21.264,-8.7578,-8.7578,-36.256,-23.75,-36.256
-28.352,-11.652,-11.652,-48.316,-31.654,-48.316
-42.49,-17.516,-17.516,-72.512,-47.5,-72.512
-85.018,-34.994,-34.994,-144.99,-95,-144.99
-8.498,-3.4883,-3.4883,-11.504,-6.4941,-11.504
-9.4629,-3.8965,-3.8965,-12.766,-7.2363,-12.766
-10.613,-4.3789,-4.3789,-14.361,-8.127,-14.361
-12.135,-5.0098,-5.0098,-16.439,-9.2773,-16.439
-14.176,-5.8262,-5.8262,-19.148,-10.836,-19.148
-16.996,-7.0137,-7.0137,-23.008,-12.988,-23.008
-21.264,-8.7578,-8.7578,-28.76,-16.254,-28.76
-28.352,-11.652,-11.652,-38.334,-21.672,-38.334
-42.49,-17.516,-17.516,-57.482,-32.508,-57.482
-85.018,-34.994,-34.994,-115,-65.016,-115
-8.498,-3.4883,-3.4883,-8.498,-3.4883,-8.498
-9.4629,-3.8965,-3.8965,-9.4629,-3.8965,-9.4629
-10.613,-4.3789,-4.3789,-10.613,-4.3789,-10.613
-12.135,-5.0098,-5.0098,-12.135,-5.0098,-12.135
-14.176,-5.8262,-5.8262,-14.176,-5.8262,-14.176
-16.996,-7.0137,-7.0137,-16.996,-7.0137,-16.996
-21.264,-8.7578,-8.7578,-21.264,-8.7578,-21.264
-28.352,-11.652,-11.652,-28.352,-11.652,-28.352
-42.49,-17.516,-17.516,-42.49,-17.516,-42.49
-85.018,-34.994,-34.994,-85.018,-34.994,-85.018
-8.498,-3.4883,-3.4883,-5.4922,-0.48242,-5.4922
-9.4629,-3.8965,-3.8965,-6.123,-0.55664,-6.123
-10.613,-4.3789,-4.3789,-6.8652,-0.63086,-6.8652
-12.135,-5.0098,-5.0098,-7.8672,-0.70508,-7.8672
-14.176,-5.8262,-5.8262,-9.166,-0.81641,-9.166
-16.996,-7.0137,-7.0137,-10.984,-1.002,-10.984
-21.264,-8.7578,-8.7578,-13.768,-1.2617,-13.768
-28.352,-11.652,-11.652,-18.332,-1.6699,-18.332
-42.49,-17.516,-17.516,-27.498,-2.4863,-27.498
-85.018,-34.994,-34.994,-54.996,-5.0098,-54.996
-8.498,-3.4883,-3.4883,-2.4863,2.4863,-2.4863
-9.4629,-3.8965,-3.8965,-2.7832,2.7832,-2.7832
-10.613,-4.3789,-4.3789,-3.1172,3.1172,-3.1172
-12.135,-5.0098,-5.0098,-3.5625,3.5625,-3.5625
-14.176,-5.8262,-5.8262,-4.1563,4.1563,-4.1563
-16.996,-7.0137,-7.0137,-5.0098,5.0098,-5.0098
-21.264,-8.7578,-8.7578,-6.2344,6.2344,-6.2344
-28.352,-11.652,-11.652,-8.3496,8.3496,-8.3496
-42.49,-17.516,-17.516,-12.506,12.506,-12.506
-85.018,-34.994,-34.994,-25.012,25.012,-25.012
-8.498,-3.4883,-3.4883,0.48242,5.4922,0.48242
-9.4629,-3.8965,-3.8965,0.55664,6.123,0.55664
-10.613,-4.3789,-4.3789,0.63086,6.8652,0.63086
-12.135,-5.0098,-5.0098,0.70508,7.8672,0.70508
-14.176,-5.8262,-5.8262,0.81641,9.166,0.81641
-16.996,-7.0137,-7.0137,1.002,10.984,1.002
-21.264,-8.7578,-8.7578,1.2617,13.768,1.2617
-28.352,-11.652,-11.652,1.6699,18.332,1.6699
-42.49,-17.516,-17.516,2.4863,27.498,2.4863
-85.018,-34.994,-34.994,5.0098,54.996,5.0098
-8.498,-3.4883,-3.4883,3.4883,8.498,3.4883
-9.4629,-3.8965,-3.8965,3.8965,9.4629,3.8965
-10.613,-4.3789,-4.3789,4.3789,10.613,4.3789
-12.135,-5.0098,-5.0098,5.0098,12.135,5.0098
-14.176,-5.8262,-5.8262,5.8262,14.176,5.8262
-16.996,-7.0137,-7.0137,7.0137,16.996,7.0137
-21.264,-8.7578,-8.7578,8.7578,21.264,8.7578
-28.352,-11.652,-11.652,11.652,28.352,11.652
-42.49,-17.516,-17.516,17.516,42.49,17.516
-85.018,-34.994,-34.994,34.994,85.018,34.994
-8.498,-3.4883,-3.4883,6.4941,11.504,6.4941
-9.4629,-3.8965,-3.8965,7.2363,12.766,7.2363
-10.613,-4.3789,-4.3789,8.127,14.361,8.127
-12.135,-5.0098,-5.0098,9.2773,16.439,9.2773
-14.176,-5.8262,-5.8262,10.836,19.148,10.836
-16.996,-7.0137,-7.0137,12.988,23.008,12.988
-21.264,-8.7578,-8.7578,16.254,28.76,16.254
-28.352,-11.652,-11.652,21.672,38.334,21.672
-42.49,-17.516,-17.516,32.508,57.482,32.508
-85.018,-34.994,-34.994,65.016,115,65.016
-8.498,-3.4883,-3.4883,9.5,14.51,9.5
-9.4629,-3.8965,-3.8965,10.539,16.105,10.539
-10.613,-4.3789,-4.3789,11.875,18.109,11.875
-12.135,-5.0098,-5.0098,13.582,20.707,13.582
-14.176,-5.8262,-5.8262,15.846,24.158,15.846
-16.996,-7.0137,-7.0137,19,28.982,19
-21.264,-8.7578,-8.7578,23.75,36.256,23.75
-28.352,-11.652,-11.652,31.654,48.316,31.654
-42.49,-17.516,-17.516,47.5,72.512,47.5
-85.018,-34.994,-34.994,95,144.99,95
-8.498,-3.4883,-3.4883,12.506,17.516,12.506
-9.4629,-3.8965,-3.8965,13.879,19.445,13.879
-10.613,-4.3789,-4.3789,15.623,21.857,15.623
-12.135,-5.0098,-5.0098,17.85,25.012,17.85
-14.176,-5.8262,-5.8262,20.818,29.168,20.818
-16.996,-7.0137,-7.0137,25.012,34.994,25.012
-21.264,-8.7578,-8.7578,31.246,43.752,31.246
-28.352,-11.652,-11.652,41.674,58.336,41.674
-42.49,-17.516,-17.516,62.492,87.504,62.492
-85.018,-34.994,-34.994,124.98,175.01,124.98
-5.4922,-0.48242,-0.48242,-17.516,-12.506,-17.516
-6.123,-0.55664,-0.55664,-19.445,-13.879,-19.445
-6.8652,-0.63086,-0.63086,-21.857,-15.623,-21.857
-7.8672,-0.70508,-0.70508,-25.012,-17.85,-25.012
-9.166,-0.81641,-0.81641,-29.168,-20.818,-29.168
-10.984,-1.002,-1.002,-34.994,-25.012,-34.994
-13.768,-1.2617,-1.2617,-43.752,-31.246,-43.752
-18.332,-1.6699,-1.6699,-58.336,-41.674,-58.336
-27.498,-2.4863,-2.4863,-87.504,-62.492,-87.504
-54.996,-5.0098,-5.0098,-175.01,-124.98,-175.01
-5.4922,-0.48242,-0.48242,-14.51,-9.5,-14.51
-6.123,-0.55664,-0.55664,-16.105,-10.539,-16.105
-6.8652,-0.63086,-0.63086,-18.109,-11.875,-18.109
-7.8672,-0.70508,-0.70508,-20.707,-13.582,-20.707
-9.166,-0.81641,-0.81641,-24.158,-15.846,-24.158
-10.984,-1.002,-1.002,-28.982,-19,-28.982
-13.768,-1.2617,-1.2617,-36.256,-23.75,-36.256
-18.332,-1.6699,-1.6699,-48.316,-31.654,-48.316
-27.498,-2.4863,-2.4863,-72.512,-47.5,-72.512
-54.996,-5.0098,-5.0098,-144.99,-95,-144.99
-5.4922,-0.48242,-0.48242,-11.504,-6.4941,-11.504
-6.123,-0.55664,-0.55664,-12.766,-7.2363,-12.766
-6.8652,-0.63086,-0.63086,-14.361,-8.127,-14.361
-7.8672,-0.70508,-0.70508,-16.439,-9.2773,-16.439
-9.166,-0.81641,-0.81641,-19.148,-10.836,-19.148
-10.984,-1.002,-1.002,-23.008,-12.988,-23.008
-13.768,-1.2617,-1.2617,-28.76,-16.254,-28.76
-18.332,-1.6699,-1.6699,-38.334,-21.672,-38.334
-27.498,-2.4863,-2.4863,-57.482,-32.508,-57.482
-54.996,-5.0098,-5.0098,-115,-65.016,-115
-5.4922,-0.48242,-0.48242,-8.498,-3.4883,-8.498
